date,close,usd_close,selic
2022-12-26,108738.0,5.2186,13.75
2022-12-23,109698.0,5.1652,13.75
2022-12-22,107552.0,5.1665,13.75
2022-12-21,107433.0,5.2009,13.75
2022-12-20,106864.0,5.1996,13.75
2022-12-19,10474.0,5.293,13.75
2022-12-16,102856.0,5.314,13.75
2022-12-15,103738.0,5.313,13.75
2022-12-14,103746.0,5.2787,13.75
2022-12-13,10354.0,5.2938,13.75
2022-12-12,105343.0,5.3226,13.75
2022-12-09,10752.0,5.24,13.75
2022-12-08,107249.0,5.2253,13.75
2022-12-07,109069.0,5.2048,13.75
2022-12-06,110189.0,5.2352,13.75
2022-12-05,109401.0,5.2809,13.75
2022-12-02,111924.0,5.2189,13.75
2022-12-01,110926.0,5.1848,13.75
2022-11-30,112486.0,5.1851,13.75
2022-11-29,11091.0,5.2695,13.75
2022-11-28,108782.0,5.3654,13.75
2022-11-25,108977.0,5.4098,13.75
2022-11-24,111831.0,5.3208,13.75
2022-11-23,108841.0,5.3591,13.75
2022-11-22,109037.0,5.3586,13.75
2022-11-21,109748.0,5.32,13.75
2022-11-18,10887.0,5.3827,13.75
2022-11-17,109703.0,5.4231,13.75
2022-11-16,110243.0,5.3998,13.75
2022-11-14,113161.0,5.3321,13.75
2022-11-11,112253.0,5.325,13.75
2022-11-10,109775.0,5.3449,13.75
2022-11-09,11358.0,5.1864,13.75
2022-11-08,11616.0,5.144,13.75
2022-11-07,115342.0,5.1567,13.75
2022-11-04,118155.0,5.0557,13.75
2022-11-03,116896.0,5.1137,13.75
2022-11-01,116929.0,5.1475,13.75
2022-10-31,116037.0,5.1791,13.75
2022-10-28,114539.0,5.2949,13.75
2022-10-27,114641.0,5.3449,13.75
2022-10-26,112764.0,5.3804,13.75
2022-10-25,114626.0,5.3167,13.75
2022-10-24,116013.0,5.3032,13.75
2022-10-21,119929.0,5.1605,13.75
2022-10-20,117171.0,5.2147,13.75
2022-10-19,116274.0,5.27,13.75
2022-10-18,115743.0,5.2405,13.75
2022-10-17,113624.0,5.2808,13.75
2022-10-14,112072.0,5.3252,13.75
2022-10-13,1143.0,5.2626,13.75
2022-10-11,114827.0,5.3005,13.75
2022-10-10,115941.0,5.1901,13.75
2022-10-07,116375.0,5.1996,13.75
2022-10-06,117561.0,5.2217,13.75
2022-10-05,117198.0,5.194,13.75
2022-10-04,11623.0,5.177,13.75
2022-10-03,116134.0,5.1672,13.75
2022-09-30,110037.0,5.4154,13.75
2022-09-29,107664.0,5.3964,13.75
2022-09-28,108451.0,5.3745,13.75
2022-09-27,108376.0,5.3824,13.75
2022-09-26,109114.0,5.3898,13.75
2022-09-23,111716.0,5.2595,13.75
2022-09-22,11407.0,5.1166,13.75
2022-09-21,111936.0,5.1716,13.75
2022-09-20,112517.0,5.1417,13.75
2022-09-19,111824.0,5.167,13.75
2022-09-16,10928.0,5.2531,13.75
2022-09-15,109954.0,5.247,13.75
2022-09-14,110547.0,5.1631,13.75
2022-09-13,110794.0,5.1911,13.75
2022-09-12,113407.0,5.093,13.75
2022-09-09,1123.0,5.1462,13.75
2022-09-08,109916.0,5.2141,13.75
2022-09-06,109764.0,5.2528,13.75
2022-09-05,112203.0,5.1516,13.75
2022-09-02,110864.0,5.1681,13.75
2022-09-01,110405.0,5.2416,13.75
2022-08-31,109523.0,5.1831,13.75
2022-08-30,110431.0,5.1223,13.75
2022-08-29,112323.0,5.0282,13.75
2022-08-26,112299.0,5.0601,13.75
2022-08-25,113532.0,5.1099,13.75
2022-08-24,112898.0,5.1114,13.75
2022-08-23,112857.0,5.1037,13.75
2022-08-22,110501.0,5.1574,13.75
2022-08-19,111496.0,5.1697,13.75
2022-08-18,113813.0,5.1674,13.75
2022-08-17,113708.0,5.1642,13.75
2022-08-16,113512.0,5.1459,13.75
2022-08-15,113032.0,5.0961,13.75
2022-08-12,112764.0,5.0735,13.75
2022-08-11,109718.0,5.1581,13.75
2022-08-10,110236.0,5.0927,13.75
2022-08-09,108651.0,5.1237,13.75
2022-08-08,108402.0,5.1117,13.75
2022-08-05,106472.0,5.1646,13.75
2022-08-04,105892.0,5.2164,13.75
2022-08-03,103775.0,5.2815,13.75
2022-08-02,103362.0,5.2784,13.25
2022-08-01,102225.0,5.1838,13.25
2022-07-29,103165.0,5.1734,13.25
2022-07-28,102597.0,5.1823,13.25
2022-07-27,101438.0,5.2432,13.25
2022-07-26,99772.0,5.3511,13.25
2022-07-25,10027.0,5.3576,13.25
2022-07-22,98925.0,5.4968,13.25
2022-07-21,99033.0,5.4968,13.25
2022-07-20,98287.0,5.4714,13.25
2022-07-19,98245.0,5.4135,13.25
2022-07-18,96916.0,5.4375,13.25
2022-07-15,96551.0,5.4082,13.25
2022-07-14,96121.0,5.4233,13.25
2022-07-13,97881.0,5.3917,13.25
2022-07-12,98271.0,5.4368,13.25
2022-07-11,98212.0,5.3782,13.25
2022-07-08,100289.0,5.2536,13.25
2022-07-07,10073.0,5.3391,13.25
2022-07-06,98719.0,5.4287,13.25
2022-07-05,98295.0,5.3861,13.25
2022-07-04,98609.0,5.3293,13.25
2022-07-01,98954.0,5.331,13.25
2022-06-30,98542.0,5.2562,13.25
2022-06-29,99622.0,5.1818,13.25
2022-06-28,100591.0,5.2675,13.25
2022-06-27,100764.0,5.2366,13.25
2022-06-24,98672.0,5.2417,13.25
2022-06-23,9808.0,5.2406,13.25
2022-06-22,99522.0,5.194,13.25
2022-06-21,99685.0,5.1257,13.25
2022-06-20,99853.0,5.188,13.25
2022-06-17,99825.0,5.1518,13.25
2022-06-15,102807.0,5.0536,13.25
2022-06-14,102063.0,5.1168,12.75
2022-06-13,102598.0,5.1154,12.75
2022-06-10,105481.0,4.9865,12.75
2022-06-09,107094.0,4.9063,12.75
2022-06-08,108368.0,4.8988,12.75
2022-06-07,11007.0,4.8696,12.75
2022-06-06,110186.0,4.7945,12.75
2022-06-03,111102.0,4.7734,12.75
2022-06-02,112393.0,4.7962,12.75
2022-06-01,11136.0,4.8151,12.75
2022-05-31,111351.0,4.7315,12.75
2022-05-30,111032.0,4.7526,12.75
2022-05-27,111942.0,4.7295,12.75
2022-05-26,11189.0,4.7677,12.75
2022-05-25,11058.0,4.8275,12.75
2022-05-24,110581.0,4.8191,12.75
2022-05-23,110346.0,4.813,12.75
2022-05-20,108488.0,4.8788,12.75
2022-05-19,107005.0,4.9309,12.75
2022-05-18,106247.0,4.9682,12.75
2022-05-17,108789.0,4.9387,12.75
2022-05-16,108233.0,5.0599,12.75
2022-05-13,106924.0,5.0602,12.75
2022-05-12,105688.0,5.1339,12.75
2022-05-11,104397.0,5.1373,12.75
2022-05-10,10311.0,5.1313,12.75
2022-05-09,10325.0,5.1617,12.75
2022-05-06,105135.0,5.0774,12.75
2022-05-05,105304.0,5.028,12.75
2022-05-04,108344.0,4.9198,12.75
2022-05-03,106528.0,4.9584,11.75
2022-05-02,106639.0,5.0848,11.75
2022-04-29,107876.0,4.9721,11.75
2022-04-28,109919.0,4.9425,11.75
2022-04-27,109349.0,4.9651,11.75
2022-04-26,108213.0,4.9989,11.75
2022-04-25,110685.0,4.8766,11.75
2022-04-22,111078.0,4.7937,11.75
2022-04-20,114344.0,4.6219,11.75
2022-04-19,115057.0,4.6675,11.75
2022-04-18,115687.0,4.6527,11.75
2022-04-14,116182.0,4.7013,11.75
2022-04-13,116782.0,4.6899,11.75
2022-04-12,116147.0,4.6735,11.75
2022-04-11,116953.0,4.6944,11.75
2022-04-08,118322.0,4.697,11.75
2022-04-07,118862.0,4.7524,11.75
2022-04-06,118228.0,4.7161,11.75
2022-04-05,118885.0,4.6506,11.75
2022-04-04,12128.0,4.5928,11.75
2022-04-01,12157.0,4.6575,11.75
2022-03-31,119999.0,4.739,11.75
2022-03-30,12026.0,4.7685,11.75
2022-03-29,120014.0,4.7561,11.75
2022-03-28,118738.0,4.7675,11.75
2022-03-25,119081.0,4.742,11.75
2022-03-24,119053.0,4.8253,11.75
2022-03-23,117457.0,4.8258,11.75
2022-03-22,117272.0,4.9094,11.75
2022-03-21,116155.0,4.9354,11.75
2022-03-18,115311.0,5.0231,11.75
2022-03-17,113076.0,5.039,11.75
2022-03-16,111112.0,5.0757,11.75
2022-03-15,108959.0,5.1631,10.75
2022-03-14,109928.0,5.1193,10.75
2022-03-11,111713.0,5.0745,10.75
2022-03-10,113663.0,5.011,10.75
2022-03-09,1139.0,5.0123,10.75
2022-03-08,111203.0,5.0599,10.75
2022-03-07,111593.0,5.1115,10.75
2022-03-04,114474.0,5.062,10.75
2022-03-03,115166.0,5.032,10.75
2022-03-02,115174.0,5.0995,10.75
2022-02-25,113142.0,5.1623,10.75
2022-02-24,111592.0,5.1231,10.75
2022-02-23,112008.0,5.0097,10.75
2022-02-22,112892.0,5.0583,10.75
2022-02-21,111725.0,5.1036,10.75
2022-02-18,11288.0,5.1385,10.75
2022-02-17,113528.0,5.1718,10.75
2022-02-16,115181.0,5.1365,10.75
2022-02-15,114828.0,5.159,10.75
2022-02-14,113899.0,5.2149,10.75
2022-02-11,113572.0,5.2527,10.75
2022-02-10,113368.0,5.2496,10.75
2022-02-09,112461.0,5.2354,10.75
2022-02-08,112234.0,5.2593,10.75
2022-02-07,111996.0,5.2636,10.75
2022-02-04,112245.0,5.3279,10.75
2022-02-03,111696.0,5.2839,10.75
2022-02-02,111894.0,5.262,10.75
2022-02-01,113228.0,5.2655,9.25
2022-01-31,112144.0,5.3041,9.25
2022-01-28,11191.0,5.3674,9.25
2022-01-27,112612.0,5.4065,9.25
2022-01-26,111289.0,5.4324,9.25
2022-01-25,110204.0,5.4437,9.25
2022-01-24,107937.0,5.4877,9.25
2022-01-21,108942.0,5.4582,9.25
2022-01-20,109102.0,5.4191,9.25
2022-01-19,108013.0,5.4383,9.25
2022-01-18,106668.0,5.5666,9.25
2022-01-17,106374.0,5.5165,9.25
2022-01-14,106928.0,5.5344,9.25
2022-01-13,10553.0,5.5286,9.25
2022-01-12,105686.0,5.5338,9.25
2022-01-11,103779.0,5.5686,9.25
2022-01-10,101945.0,5.6633,9.25
2022-01-07,102719.0,5.6355,9.25
2022-01-06,101561.0,5.6834,9.25
2022-01-05,101006.0,5.7087,9.25
2022-01-04,103514.0,5.677,9.25
2022-01-03,103922.0,5.6818,9.25
2021-12-30,104822.0,5.571,9.25
2021-12-29,104107.0,5.7032,9.25
2021-12-28,104864.0,5.6283,9.25
2021-12-27,105554.0,5.6249,9.25
2021-12-23,104891.0,5.6749,9.25
2021-12-22,105244.0,5.654,9.25
2021-12-21,1055.0,5.7451,9.25
2021-12-20,10502.0,5.742,9.25
2021-12-17,107201.0,5.6959,9.25
2021-12-16,108326.0,5.6884,9.25
2021-12-15,107431.0,5.6806,9.25
2021-12-14,10676.0,5.6815,9.25
2021-12-13,107383.0,5.6804,9.25
2021-12-10,107758.0,5.6127,9.25
2021-12-09,106291.0,5.5727,9.25
2021-12-08,108096.0,5.5327,9.25
2021-12-07,107558.0,5.6128,7.75
2021-12-06,106859.0,5.6891,7.75
2021-12-03,10507.0,5.6532,7.75
2021-12-02,104466.0,5.6462,7.75
2021-12-01,100775.0,5.6955,7.75
2021-11-30,101915.0,5.6239,7.75
2021-11-29,102814.0,5.6017,7.75
2021-11-26,102224.0,5.6093,7.75
2021-11-25,105811.0,5.5664,7.75
2021-11-24,104514.0,5.6061,7.75
2021-11-23,103654.0,5.5712,7.75
2021-11-22,102122.0,5.5865,7.75
2021-11-19,103035.0,5.6135,7.75
2021-11-18,102426.0,5.5576,7.75
2021-11-17,102948.0,5.5292,7.75
2021-11-16,104404.0,5.5028,7.75
2021-11-12,106335.0,5.4588,7.75
2021-11-11,107595.0,5.3989,7.75
2021-11-10,105968.0,5.491,7.75
2021-11-09,105535.0,5.4804,7.75
2021-11-08,104781.0,5.544,7.75
2021-11-05,104824.0,5.5428,7.75
2021-11-04,103412.0,5.602,7.75
2021-11-03,105617.0,5.5525,7.75
2021-11-01,105551.0,5.6815,7.75
2021-10-29,103501.0,5.6372,7.75
2021-10-28,105705.0,5.6464,7.75
2021-10-27,106363.0,5.538,7.75
2021-10-26,10642.0,5.5666,6.25
2021-10-25,108715.0,5.5563,6.25
2021-10-22,106296.0,5.6474,6.25
2021-10-21,107735.0,5.6577,6.25
2021-10-20,110786.0,5.5975,6.25
2021-10-19,110673.0,5.5844,6.25
2021-10-18,114428.0,5.5117,6.25
2021-10-15,114648.0,5.4611,6.25
2021-10-14,113185.0,5.5132,6.25
2021-10-13,113456.0,5.5133,6.25
2021-10-11,11218.0,5.5367,6.25
2021-10-08,112833.0,5.5082,6.25
2021-10-07,110585.0,5.5188,6.25
2021-10-06,11056.0,5.4912,6.25
2021-10-05,110458.0,5.4748,6.25
2021-10-04,110393.0,5.4535,6.25
2021-10-01,1129.0,5.3628,6.25
2021-09-30,110979.0,5.4428,6.25
2021-09-29,111107.0,5.4152,6.25
2021-09-28,110124.0,5.4293,6.25
2021-09-27,113583.0,5.3914,6.25
2021-09-24,113283.0,5.3344,6.25
2021-09-23,114064.0,5.303,6.25
2021-09-22,112282.0,5.2888,6.25
2021-09-21,11025.0,5.2699,5.25
2021-09-20,108844.0,5.324,5.25
2021-09-17,111439.0,5.2883,5.25
2021-09-16,113794.0,5.2535,5.25
2021-09-15,115063.0,5.2219,5.25
2021-09-14,116181.0,5.2398,5.25
2021-09-13,116404.0,5.2144,5.25
2021-09-10,114286.0,5.2454,5.25
2021-09-09,115361.0,5.1976,5.25
2021-09-08,113413.0,5.3214,5.25
2021-09-06,117869.0,5.1693,5.25
2021-09-03,116933.0,5.1908,5.25
2021-09-02,116677.0,5.1819,5.25
2021-09-01,119396.0,5.1858,5.25
2021-08-31,118781.0,5.1492,5.25
2021-08-30,11974.0,5.184,5.25
2021-08-27,120678.0,5.1996,5.25
2021-08-26,118724.0,5.2522,5.25
2021-08-25,120818.0,5.2117,5.25
2021-08-24,120211.0,5.2463,5.25
2021-08-23,117472.0,5.3802,5.25
2021-08-20,118053.0,5.377,5.25
2021-08-19,117165.0,5.4142,5.25
2021-08-18,116643.0,5.3794,5.25
2021-08-17,117904.0,5.2948,5.25
2021-08-16,11918.0,5.2595,5.25
2021-08-13,121194.0,5.2466,5.25
2021-08-12,120701.0,5.2524,5.25
2021-08-11,122056.0,5.2185,5.25
2021-08-10,122202.0,5.1895,5.25
2021-08-09,123019.0,5.2331,5.25
2021-08-06,12281.0,5.2301,5.25
2021-08-05,121633.0,5.2488,5.25
2021-08-04,121801.0,5.1685,5.25
2021-08-03,123577.0,5.1967,4.25
2021-08-02,122516.0,5.1747,4.25
2021-07-30,121801.0,5.2123,4.25
2021-07-29,125675.0,5.0812,4.25
2021-07-28,126286.0,5.1157,4.25
2021-07-27,124612.0,5.169,4.25
2021-07-26,126004.0,5.1761,4.25
2021-07-23,125053.0,5.2006,4.25
2021-07-22,126147.0,5.2003,4.25
2021-07-21,125929.0,5.1874,4.25
2021-07-20,125401.0,5.2205,4.25
2021-07-19,124395.0,5.2519,4.25
2021-07-16,12596.0,5.1147,4.25
2021-07-15,127468.0,5.11,4.25
2021-07-14,128407.0,5.0706,4.25
2021-07-13,128168.0,5.1622,4.25
2021-07-12,127594.0,5.173,4.25
2021-07-08,125428.0,5.2579,4.25
2021-07-07,127019.0,5.2315,4.25
2021-07-06,125095.0,5.1969,4.25
2021-07-05,12692.0,5.091,4.25
2021-07-02,127622.0,5.0575,4.25
2021-07-01,125666.0,5.0476,4.25
2021-06-30,126802.0,4.9686,4.25
2021-06-29,127327.0,4.9559,4.25
2021-06-28,127429.0,4.9244,4.25
2021-06-25,127256.0,4.9335,4.25
2021-06-24,129514.0,4.9137,4.25
2021-06-23,128428.0,4.9667,4.25
2021-06-22,128767.0,4.9574,4.25
2021-06-21,129265.0,5.013,4.25
2021-06-18,128405.0,5.0894,4.25
2021-06-17,128057.0,5.0059,4.25
2021-06-16,129259.0,5.0545,4.25
2021-06-15,130091.0,5.0437,3.5
2021-06-14,130208.0,5.0601,3.5
2021-06-11,129441.0,5.1171,3.5
2021-06-10,130076.0,5.0552,3.5
2021-06-09,129907.0,5.0621,3.5
2021-06-08,129787.0,5.0325,3.5
2021-06-07,130776.0,5.0451,3.5
2021-06-04,130126.0,5.0495,3.5
2021-06-02,129601.0,5.0754,3.5
2021-06-01,128267.0,5.1509,3.5
2021-05-31,126216.0,5.2172,3.5
2021-05-28,125561.0,5.2244,3.5
2021-05-27,124367.0,5.2383,3.5
2021-05-26,123989.0,5.3115,3.5
2021-05-25,122988.0,5.3312,3.5
2021-05-24,124032.0,5.3175,3.5
2021-05-21,122592.0,5.3617,3.5
2021-05-20,122701.0,5.2825,3.5
2021-05-19,122636.0,5.3094,3.5
2021-05-18,12298.0,5.2605,3.5
2021-05-17,122938.0,5.2729,3.5
2021-05-14,121881.0,5.2728,3.5
2021-05-13,120706.0,5.309,3.5
2021-05-12,11971.0,5.3061,3.5
2021-05-11,122964.0,5.2208,3.5
2021-05-10,121909.0,5.2272,3.5
2021-05-07,122038.0,5.2368,3.5
2021-05-06,119921.0,5.276,3.5
2021-05-05,119564.0,5.3542,3.5
2021-05-04,117712.0,5.4435,2.75
2021-05-03,119209.0,5.442,2.75
2021-04-30,118894.0,5.4366,2.75
2021-04-29,120066.0,5.3375,2.75
2021-04-28,121053.0,5.343,2.75
2021-04-27,119388.0,5.449,2.75
2021-04-26,120595.0,5.4364,2.75
2021-04-23,12053.0,5.4751,2.75
2021-04-22,119371.0,5.4448,2.75
2021-04-20,120062.0,5.5687,2.75
2021-04-19,120934.0,5.5461,2.75
2021-04-16,121114.0,5.5883,2.75
2021-04-15,120701.0,5.6162,2.75
2021-04-14,120295.0,5.6526,2.75
2021-04-13,119297.0,5.7166,2.75
2021-04-12,118812.0,5.7333,2.75
2021-04-09,11767.0,5.6821,2.75
2021-04-08,118313.0,5.572,2.75
2021-04-07,117624.0,5.6143,2.75
2021-04-06,117499.0,5.5904,2.75
2021-04-05,117518.0,5.6632,2.75
2021-04-01,115253.0,5.7071,2.75
2021-03-31,116634.0,5.6315,2.75
2021-03-30,11685.0,5.7745,2.75
2021-03-29,115419.0,5.7799,2.75
2021-03-26,114781.0,5.7566,2.75
2021-03-25,11375.0,5.6475,2.75
2021-03-24,112064.0,5.6209,2.75
2021-03-23,113262.0,5.5214,2.75
2021-03-22,114979.0,5.5045,2.75
2021-03-19,116222.0,5.4917,2.75
2021-03-18,114835.0,5.5604,2.75
2021-03-17,116549.0,5.5832,2.75
2021-03-16,114019.0,5.6246,2.0
2021-03-15,114851.0,5.6156,2.0
2021-03-12,11416.0,5.5518,2.0
2021-03-11,114984.0,5.5357,2.0
2021-03-10,112776.0,5.672,2.0
2021-03-09,111331.0,5.8025,2.0
2021-03-08,110612.0,5.8755,2.0
2021-03-05,115202.0,5.6908,2.0
2021-03-04,11269.0,5.6693,2.0
2021-03-03,111184.0,5.6193,2.0
2021-03-02,11154.0,5.6761,2.0
2021-03-01,110335.0,5.6418,2.0
2021-02-26,110035.0,5.5986,2.0
2021-02-25,112256.0,5.5308,2.0
2021-02-24,115668.0,5.4062,2.0
2021-02-23,115227.0,5.4409,2.0
2021-02-22,112668.0,5.4659,2.0
2021-02-19,118431.0,5.3823,2.0
2021-02-18,119199.0,5.427,2.0
2021-02-17,120356.0,5.4105,2.0
2021-02-12,119429.0,5.3698,2.0
2021-02-11,1193.0,5.3665,2.0
2021-02-10,118435.0,5.386,2.0
2021-02-09,119472.0,5.3781,2.0
2021-02-08,119696.0,5.3657,2.0
2021-02-05,12024.0,5.3704,2.0
2021-02-04,119261.0,5.4266,2.0
2021-02-03,119725.0,5.3534,2.0
2021-02-02,118234.0,5.368,2.0
2021-02-01,117518.0,5.4322,2.0
2021-01-29,115068.0,5.4625,2.0
2021-01-28,118883.0,5.441,2.0
2021-01-27,115882.0,5.4138,2.0
2021-01-26,116464.0,5.3552,2.0
2021-01-22,11738.0,5.4666,2.0
2021-01-21,118329.0,5.3506,2.0
2021-01-20,119646.0,5.2917,2.0
2021-01-19,120636.0,5.3578,2.0
2021-01-18,121242.0,5.2957,2.0
2021-01-15,120349.0,5.2927,2.0
2021-01-14,123481.0,5.1967,2.0
2021-01-13,121933.0,5.299,2.0
2021-01-12,123998.0,5.3226,2.0
2021-01-11,123255.0,5.489,2.0
2021-01-08,125077.0,5.4178,2.0
2021-01-07,122386.0,5.4101,2.0
2021-01-06,1191.0,5.3139,2.0
2021-01-05,119376.0,5.2854,2.0
2021-01-04,118855.0,5.2968,2.0
2020-12-30,119017.0,5.1937,2.0
2020-12-29,119409.0,5.2099,2.0
2020-12-28,119124.0,5.2461,2.0
2020-12-23,117807.0,5.2164,2.0
2020-12-22,116636.0,5.1597,2.0
2020-12-21,115823.0,5.1222,2.0
2020-12-18,118024.0,5.1022,2.0
2020-12-17,118401.0,5.0582,2.0
2020-12-16,117857.0,5.0838,2.0
2020-12-15,116149.0,5.0842,2.0
2020-12-14,114611.0,5.1189,2.0
2020-12-11,115128.0,5.0656,2.0
2020-12-10,115129.0,5.0256,2.0
2020-12-09,113001.0,5.1708,2.0
2020-12-08,113793.0,5.1202,2.0
2020-12-07,11359.0,5.099,2.0
2020-12-04,11375.0,5.1557,2.0
2020-12-03,112292.0,5.1515,2.0
2020-12-02,111879.0,5.2175,2.0
2020-12-01,1114.0,5.2061,2.0
2020-11-30,108893.0,5.3319,2.0
2020-11-27,110575.0,5.3438,2.0
2020-11-26,110227.0,5.3365,2.0
2020-11-25,110133.0,5.3237,2.0
2020-11-24,109786.0,5.3736,2.0
2020-11-23,107379.0,5.439,2.0
2020-11-20,106042.0,5.3797,2.0
2020-11-19,10667.0,5.3054,2.0
2020-11-18,106119.0,5.3629,2.0
2020-11-17,107249.0,5.3281,2.0
2020-11-16,10643.0,5.4152,2.0
2020-11-13,104723.0,5.4582,2.0
2020-11-12,102507.0,5.4581,2.0
2020-11-11,104809.0,5.391,2.0
2020-11-10,105067.0,5.4147,2.0
2020-11-09,103515.0,5.3858,2.0
2020-11-06,100925.0,5.3647,2.0
2020-11-05,100751.0,5.525,2.0
2020-11-04,97867.0,5.6635,2.0
2020-11-03,9598.0,5.756,2.0
2020-10-30,93952.0,5.7446,2.0
2020-10-29,96582.0,5.779,2.0
2020-10-28,95369.0,5.7457,2.0
2020-10-27,99606.0,5.7055,2.0
2020-10-26,101017.0,5.6229,2.0
2020-10-23,10126.0,5.6175,2.0
2020-10-22,101918.0,5.5893,2.0
2020-10-21,100552.0,5.6066,2.0
2020-10-20,10054.0,5.6054,2.0
2020-10-19,98658.0,5.6069,2.0
2020-10-16,98309.0,5.6428,2.0
2020-10-15,99054.0,5.6126,2.0
2020-10-14,99334.0,5.5912,2.0
2020-10-13,98503.0,5.5693,2.0
2020-10-09,97483.0,5.5318,2.0
2020-10-08,9792.0,5.5987,2.0
2020-10-07,95526.0,5.6097,2.0
2020-10-06,95615.0,5.593,2.0
2020-10-05,96089.0,5.5743,2.0
2020-10-02,94016.0,5.6851,2.0
2020-10-01,95479.0,5.6437,2.0
2020-09-30,94603.0,5.6112,2.0
2020-09-29,9358.0,5.6344,2.0
2020-09-28,94666.0,5.6627,2.0
2020-09-25,96999.0,5.5624,2.0
2020-09-24,97012.0,5.5089,2.0
2020-09-23,95735.0,5.5943,2.0
2020-09-22,97294.0,5.4704,2.0
2020-09-21,96991.0,5.4131,2.0
